image,qual_mos,dist_prob
VizWiz_train_00020415,0.578285714285714,"[0.2, 0.11428571428571428, 0.2, 0.02857142857142857, 0.08571428571428572, 0.42857142857142855, 0.0]"
VizWiz_train_00020462,0.465121951219512,"[0.34146341463414637, 0.21951219512195122, 0.17073170731707318, 0.04878048780487805, 0.2682926829268293, 0.2682926829268293, 0.0]"
VizWiz_train_00019026,0.289722222222222,"[0.6944444444444444, 0.4166666666666667, 0.1388888888888889, 0.19444444444444445, 0.19444444444444445, 0.027777777777777776, 0.0]"
VizWiz_train_00019844,0.5325,"[0.3055555555555556, 0.16666666666666666, 0.3611111111111111, 0.027777777777777776, 0.1388888888888889, 0.2222222222222222, 0.0]"
VizWiz_train_00020862,0.596176470588235,"[0.2647058823529412, 0.11764705882352941, 0.2647058823529412, 0.0, 0.14705882352941177, 0.2647058823529412, 0.0]"
VizWiz_train_00019611,0.330882352941176,"[0.7058823529411765, 0.4411764705882353, 0.058823529411764705, 0.058823529411764705, 0.14705882352941177, 0.0, 0.0]"
VizWiz_train_00019029,0.373142857142857,"[0.5714285714285714, 0.4, 0.0, 0.02857142857142857, 0.17142857142857143, 0.02857142857142857, 0.0]"
VizWiz_train_00020439,0.300555555555556,"[0.6666666666666666, 0.4166666666666667, 0.16666666666666666, 0.027777777777777776, 0.05555555555555555, 0.0, 0.0]"
VizWiz_train_00020933,0.433684210526316,"[0.6842105263157895, 0.18421052631578946, 0.10526315789473684, 0.0, 0.18421052631578946, 0.05263157894736842, 0.0]"
VizWiz_train_00019285,0.776333333333333,"[0.06666666666666667, 0.0, 0.16666666666666666, 0.03333333333333333, 0.06666666666666667, 0.9, 0.0]"
VizWiz_train_00020692,0.641428571428571,"[0.2571428571428571, 0.08571428571428572, 0.14285714285714285, 0.08571428571428572, 0.05714285714285714, 0.5714285714285714, 0.0]"
VizWiz_train_00020358,0.41,"[0.42857142857142855, 0.34285714285714286, 0.05714285714285714, 0.14285714285714285, 0.34285714285714286, 0.08571428571428572, 0.0]"
VizWiz_train_00019960,0.517647058823529,"[0.14705882352941177, 0.20588235294117646, 0.23529411764705882, 0.17647058823529413, 0.29411764705882354, 0.29411764705882354, 0.0]"
VizWiz_train_00019982,0.666285714285714,"[0.2571428571428571, 0.05714285714285714, 0.22857142857142856, 0.17142857142857143, 0.05714285714285714, 0.45714285714285713, 0.0]"
VizWiz_train_00019766,0.36,"[0.5, 0.14705882352941177, 0.08823529411764706, 0.058823529411764705, 0.4411764705882353, 0.14705882352941177, 0.0]"
VizWiz_train_00019602,0.648787878787879,"[0.18181818181818182, 0.06060606060606061, 0.24242424242424243, 0.030303030303030304, 0.06060606060606061, 0.45454545454545453, 0.0]"
VizWiz_train_00020520,0.271666666666667,"[0.6666666666666666, 0.25, 0.25, 0.1111111111111111, 0.16666666666666666, 0.027777777777777776, 0.0]"
VizWiz_train_00019562,0.648648648648649,"[0.10810810810810811, 0.10810810810810811, 0.2702702702702703, 0.0, 0.1891891891891892, 0.43243243243243246, 0.02702702702702703]"
VizWiz_train_00019122,0.369375,"[0.625, 0.4375, 0.03125, 0.0625, 0.1875, 0.03125, 0.0]"
VizWiz_train_00020433,0.489428571428571,"[0.2857142857142857, 0.2571428571428571, 0.11428571428571428, 0.14285714285714285, 0.2571428571428571, 0.22857142857142856, 0.0]"
VizWiz_train_00020469,0.443142857142857,"[0.5428571428571428, 0.2, 0.14285714285714285, 0.3142857142857143, 0.11428571428571428, 0.05714285714285714, 0.0]"
VizWiz_train_00020155,0.364117647058824,"[0.35294117647058826, 0.20588235294117646, 0.23529411764705882, 0.5, 0.11764705882352941, 0.0, 0.0]"
VizWiz_train_00020628,0.621818181818182,"[0.18181818181818182, 0.06060606060606061, 0.2727272727272727, 0.15151515151515152, 0.21212121212121213, 0.3333333333333333, 0.0]"
VizWiz_train_00019296,0.523823529411765,"[0.2647058823529412, 0.11764705882352941, 0.23529411764705882, 0.35294117647058826, 0.029411764705882353, 0.11764705882352941, 0.0]"
VizWiz_train_00020698,0.727428571428571,"[0.14285714285714285, 0.02857142857142857, 0.2, 0.05714285714285714, 0.02857142857142857, 0.6, 0.0]"
VizWiz_train_00020624,0.598888888888889,"[0.2222222222222222, 0.16666666666666666, 0.19444444444444445, 0.16666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]"
VizWiz_train_00020432,0.330625,"[0.5625, 0.625, 0.0, 0.0625, 0.125, 0.0, 0.0]"
VizWiz_train_00020372,0.528333333333333,"[0.3055555555555556, 0.1388888888888889, 0.1111111111111111, 0.05555555555555555, 0.19444444444444445, 0.3888888888888889, 0.027777777777777776]"
VizWiz_train_00019291,0.726571428571429,"[0.11428571428571428, 0.0, 0.34285714285714286, 0.02857142857142857, 0.0, 0.5428571428571428, 0.0]"
VizWiz_train_00020620,0.517948717948718,"[0.38461538461538464, 0.23076923076923078, 0.23076923076923078, 0.05128205128205128, 0.28205128205128205, 0.02564102564102564, 0.0]"
VizWiz_train_00019065,0.167037037037037,"[0.6296296296296297, 0.2222222222222222, 0.14814814814814814, 0.4444444444444444, 0.1111111111111111, 0.037037037037037035, 0.0]"
VizWiz_train_00020763,0.310625,"[0.625, 0.46875, 0.15625, 0.0625, 0.09375, 0.0625, 0.0]"
VizWiz_train_00020873,0.621842105263158,"[0.13157894736842105, 0.07894736842105263, 0.7105263157894737, 0.13157894736842105, 0.07894736842105263, 0.15789473684210525, 0.0]"
VizWiz_train_00020592,0.677777777777778,"[0.05555555555555555, 0.08333333333333333, 0.3055555555555556, 0.08333333333333333, 0.1388888888888889, 0.4166666666666667, 0.0]"
VizWiz_train_00019357,0.582941176470588,"[0.29411764705882354, 0.11764705882352941, 0.2647058823529412, 0.029411764705882353, 0.0, 0.29411764705882354, 0.0]"
VizWiz_train_00019349,0.607567567567568,"[0.40540540540540543, 0.10810810810810811, 0.21621621621621623, 0.10810810810810811, 0.13513513513513514, 0.16216216216216217, 0.0]"
VizWiz_train_00020649,0.437142857142857,"[0.42857142857142855, 0.34285714285714286, 0.11428571428571428, 0.08571428571428572, 0.22857142857142856, 0.02857142857142857, 0.0]"
VizWiz_train_00019954,0.402162162162162,"[0.7297297297297297, 0.10810810810810811, 0.40540540540540543, 0.02702702702702703, 0.08108108108108109, 0.08108108108108109, 0.0]"
VizWiz_train_00019636,0.412,"[0.6666666666666666, 0.3333333333333333, 0.0, 0.03333333333333333, 0.4, 0.03333333333333333, 0.0]"
VizWiz_train_00020375,0.432857142857143,"[0.42857142857142855, 0.22857142857142856, 0.14285714285714285, 0.34285714285714286, 0.14285714285714285, 0.11428571428571428, 0.0]"
VizWiz_train_00020483,0.591944444444444,"[0.19444444444444445, 0.027777777777777776, 0.2777777777777778, 0.19444444444444445, 0.1111111111111111, 0.4166666666666667, 0.0]"
VizWiz_train_00019843,0.42027027027027,"[0.5945945945945946, 0.21621621621621623, 0.2702702702702703, 0.05405405405405406, 0.1891891891891892, 0.05405405405405406, 0.0]"
VizWiz_train_00020844,0.401578947368421,"[0.5263157894736842, 0.4473684210526316, 0.07894736842105263, 0.15789473684210525, 0.34210526315789475, 0.02631578947368421, 0.0]"
VizWiz_train_00020579,0.3734375,"[0.6875, 0.28125, 0.28125, 0.15625, 0.0625, 0.0625, 0.0]"
VizWiz_train_00020603,0.421388888888889,"[0.4444444444444444, 0.4166666666666667, 0.19444444444444445, 0.1388888888888889, 0.1388888888888889, 0.05555555555555555, 0.0]"
VizWiz_train_00020285,0.785757575757576,"[0.06060606060606061, 0.0, 0.2727272727272727, 0.030303030303030304, 0.09090909090909091, 0.6666666666666666, 0.0]"
VizWiz_train_00019439,0.532352941176471,"[0.2647058823529412, 0.058823529411764705, 0.29411764705882354, 0.0, 0.38235294117647056, 0.17647058823529413, 0.0]"
VizWiz_train_00020980,0.18,"[0.8333333333333334, 0.3611111111111111, 0.2222222222222222, 0.16666666666666666, 0.2222222222222222, 0.027777777777777776, 0.0]"
VizWiz_train_00019294,0.433243243243243,"[0.5675675675675675, 0.40540540540540543, 0.05405405405405406, 0.0, 0.1891891891891892, 0.05405405405405406, 0.0]"
VizWiz_train_00019124,0.622777777777778,"[0.08333333333333333, 0.1388888888888889, 0.1111111111111111, 0.08333333333333333, 0.16666666666666666, 0.4722222222222222, 0.0]"
VizWiz_train_00019210,0.537222222222222,"[0.3055555555555556, 0.2222222222222222, 0.19444444444444445, 0.027777777777777776, 0.1388888888888889, 0.2222222222222222, 0.0]"
VizWiz_train_00019121,0.598571428571428,"[0.2571428571428571, 0.05714285714285714, 0.2, 0.0, 0.2, 0.3142857142857143, 0.0]"
VizWiz_train_00019632,0.443823529411765,"[0.5294117647058824, 0.4117647058823529, 0.058823529411764705, 0.0, 0.20588235294117646, 0.029411764705882353, 0.0]"
VizWiz_train_00019997,0.36,"[0.42424242424242425, 0.6363636363636364, 0.09090909090909091, 0.2727272727272727, 0.21212121212121213, 0.0, 0.0]"
VizWiz_train_00020708,0.419411764705882,"[0.5588235294117647, 0.2647058823529412, 0.14705882352941177, 0.3235294117647059, 0.08823529411764706, 0.029411764705882353, 0.0]"
VizWiz_train_00019169,0.307878787878788,"[0.6363636363636364, 0.30303030303030304, 0.0, 0.09090909090909091, 0.12121212121212122, 0.030303030303030304, 0.0]"
VizWiz_train_00020193,0.68030303030303,"[0.18181818181818182, 0.09090909090909091, 0.21212121212121213, 0.12121212121212122, 0.030303030303030304, 0.5151515151515151, 0.030303030303030304]"
VizWiz_train_00019330,0.444705882352941,"[0.5, 0.35294117647058826, 0.029411764705882353, 0.0, 0.29411764705882354, 0.14705882352941177, 0.0]"
VizWiz_train_00019168,0.520333333333333,"[0.3333333333333333, 0.1, 0.13333333333333333, 0.13333333333333333, 0.1, 0.4, 0.0]"
VizWiz_train_00020764,0.596176470588235,"[0.058823529411764705, 0.08823529411764706, 0.5, 0.029411764705882353, 0.20588235294117646, 0.17647058823529413, 0.0]"
VizWiz_train_00019101,0.443142857142857,"[0.2857142857142857, 0.34285714285714286, 0.2, 0.08571428571428572, 0.2571428571428571, 0.08571428571428572, 0.0]"
VizWiz_train_00020554,0.475,"[0.53125, 0.21875, 0.03125, 0.09375, 0.1875, 0.125, 0.0]"
VizWiz_train_00020866,0.711515151515151,"[0.21212121212121213, 0.030303030303030304, 0.30303030303030304, 0.030303030303030304, 0.12121212121212122, 0.3939393939393939, 0.0]"
VizWiz_train_00020824,0.562432432432432,"[0.2972972972972973, 0.10810810810810811, 0.21621621621621623, 0.16216216216216217, 0.05405405405405406, 0.2972972972972973, 0.0]"
VizWiz_train_00019813,0.531282051282051,"[0.5128205128205128, 0.15384615384615385, 0.15384615384615385, 0.05128205128205128, 0.07692307692307693, 0.20512820512820512, 0.0]"
VizWiz_train_00020846,0.4740625,"[0.5, 0.1875, 0.65625, 0.21875, 0.15625, 0.09375, 0.0]"
VizWiz_train_00020043,0.294594594594595,"[0.6486486486486487, 0.5405405405405406, 0.02702702702702703, 0.08108108108108109, 0.13513513513513514, 0.0, 0.0]"
VizWiz_train_00019713,0.598888888888889,"[0.16666666666666666, 0.027777777777777776, 0.2222222222222222, 0.08333333333333333, 0.1111111111111111, 0.5, 0.0]"
VizWiz_train_00019180,0.218378378378378,"[0.3783783783783784, 0.3783783783783784, 0.0, 0.7027027027027027, 0.1891891891891892, 0.05405405405405406, 0.0]"
VizWiz_train_00019350,0.066206896551724,"[0.27586206896551724, 0.06896551724137931, 0.6896551724137931, 0.034482758620689655, 0.034482758620689655, 0.13793103448275862, 0.0]"
VizWiz_train_00019727,0.326666666666667,"[0.23809523809523808, 0.047619047619047616, 0.2857142857142857, 0.047619047619047616, 0.047619047619047616, 0.3333333333333333, 0.0]"
VizWiz_train_00020993,0.669166666666667,"[0.05555555555555555, 0.027777777777777776, 0.3888888888888889, 0.027777777777777776, 0.05555555555555555, 0.5, 0.0]"
VizWiz_train_00020845,0.296756756756757,"[0.6756756756756757, 0.40540540540540543, 0.05405405405405406, 0.05405405405405406, 0.13513513513513514, 0.0, 0.0]"
VizWiz_train_00020688,0.526470588235294,"[0.14705882352941177, 0.11764705882352941, 0.29411764705882354, 0.20588235294117646, 0.11764705882352941, 0.35294117647058826, 0.0]"
VizWiz_train_00019359,0.548787878787879,"[0.30303030303030304, 0.12121212121212122, 0.42424242424242425, 0.030303030303030304, 0.21212121212121213, 0.24242424242424243, 0.0]"
VizWiz_train_00020841,0.552571428571429,"[0.17142857142857143, 0.02857142857142857, 0.2857142857142857, 0.2857142857142857, 0.08571428571428572, 0.2857142857142857, 0.02857142857142857]"
VizWiz_train_00020034,0.290555555555556,"[0.4444444444444444, 0.2777777777777778, 0.5833333333333334, 0.05555555555555555, 0.05555555555555555, 0.0, 0.0]"
VizWiz_train_00020272,0.245294117647059,"[0.7058823529411765, 0.20588235294117646, 0.08823529411764706, 0.029411764705882353, 0.2647058823529412, 0.0, 0.0]"
VizWiz_train_00020783,0.308529411764706,"[0.17647058823529413, 0.14705882352941177, 0.6176470588235294, 0.47058823529411764, 0.029411764705882353, 0.0, 0.0]"
VizWiz_train_00020046,0.277428571428571,"[0.8857142857142857, 0.34285714285714286, 0.02857142857142857, 0.02857142857142857, 0.08571428571428572, 0.0, 0.0]"
VizWiz_train_00020900,0.577352941176471,"[0.20588235294117646, 0.17647058823529413, 0.17647058823529413, 0.0, 0.11764705882352941, 0.38235294117647056, 0.0]"
VizWiz_train_00020547,0.467105263157895,"[0.4473684210526316, 0.13157894736842105, 0.39473684210526316, 0.0, 0.18421052631578946, 0.05263157894736842, 0.0]"
VizWiz_train_00020182,0.4575,"[0.6111111111111112, 0.3888888888888889, 0.1388888888888889, 0.027777777777777776, 0.05555555555555555, 0.027777777777777776, 0.0]"
VizWiz_train_00019363,0.577142857142857,"[0.17142857142857143, 0.17142857142857143, 0.14285714285714285, 0.2, 0.22857142857142856, 0.2571428571428571, 0.0]"
VizWiz_train_00019087,0.611891891891892,"[0.13513513513513514, 0.08108108108108109, 0.32432432432432434, 0.13513513513513514, 0.10810810810810811, 0.35135135135135137, 0.0]"
VizWiz_train_00019410,0.555263157894737,"[0.15789473684210525, 0.0, 0.34210526315789475, 0.2894736842105263, 0.10526315789473684, 0.2894736842105263, 0.0]"
VizWiz_train_00019133,0.31027027027027,"[0.5135135135135135, 0.7027027027027027, 0.02702702702702703, 0.02702702702702703, 0.1891891891891892, 0.0, 0.0]"
VizWiz_train_00019047,0.65030303030303,"[0.12121212121212122, 0.06060606060606061, 0.24242424242424243, 0.030303030303030304, 0.15151515151515152, 0.48484848484848486, 0.0]"
VizWiz_train_00020211,0.598857142857143,"[0.3142857142857143, 0.11428571428571428, 0.2857142857142857, 0.05714285714285714, 0.11428571428571428, 0.3142857142857143, 0.02857142857142857]"
VizWiz_train_00019115,0.30735294117647,"[0.5882352941176471, 0.38235294117647056, 0.029411764705882353, 0.029411764705882353, 0.20588235294117646, 0.0, 0.0]"
VizWiz_train_00019890,0.584864864864865,"[0.24324324324324326, 0.08108108108108109, 0.1891891891891892, 0.13513513513513514, 0.21621621621621623, 0.2972972972972973, 0.0]"
VizWiz_train_00020736,0.486363636363636,"[0.48484848484848486, 0.12121212121212122, 0.24242424242424243, 0.09090909090909091, 0.09090909090909091, 0.030303030303030304, 0.0]"
VizWiz_train_00019789,0.503076923076923,"[0.3076923076923077, 0.15384615384615385, 0.3333333333333333, 0.1794871794871795, 0.1794871794871795, 0.1794871794871795, 0.0]"
VizWiz_train_00019759,0.2875,"[0.675, 0.475, 0.075, 0.075, 0.2, 0.0, 0.0]"
VizWiz_train_00020114,0.226666666666667,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.9393939393939394, 0.030303030303030304, 0.030303030303030304, 0.0]"
VizWiz_train_00020771,0.592857142857143,"[0.11428571428571428, 0.05714285714285714, 0.5142857142857142, 0.34285714285714286, 0.11428571428571428, 0.2571428571428571, 0.02857142857142857]"
VizWiz_train_00019503,0.443125,"[0.53125, 0.25, 0.0625, 0.1875, 0.25, 0.0625, 0.0]"
VizWiz_train_00020037,0.638529411764706,"[0.2647058823529412, 0.08823529411764706, 0.23529411764705882, 0.0, 0.11764705882352941, 0.4411764705882353, 0.0]"
VizWiz_train_00020559,0.315625,"[0.625, 0.28125, 0.4375, 0.28125, 0.25, 0.03125, 0.0]"
VizWiz_train_00020344,0.491470588235294,"[0.17647058823529413, 0.058823529411764705, 0.7058823529411765, 0.29411764705882354, 0.14705882352941177, 0.029411764705882353, 0.0]"
VizWiz_train_00019779,0.558108108108108,"[0.4594594594594595, 0.21621621621621623, 0.10810810810810811, 0.02702702702702703, 0.05405405405405406, 0.1891891891891892, 0.0]"
VizWiz_train_00020424,0.369142857142857,"[0.5428571428571428, 0.45714285714285713, 0.08571428571428572, 0.05714285714285714, 0.08571428571428572, 0.05714285714285714, 0.0]"
VizWiz_train_00020623,0.637352941176471,"[0.08823529411764706, 0.029411764705882353, 0.4411764705882353, 0.11764705882352941, 0.14705882352941177, 0.29411764705882354, 0.058823529411764705]"
VizWiz_train_00020493,0.639142857142857,"[0.08571428571428572, 0.08571428571428572, 0.4, 0.34285714285714286, 0.02857142857142857, 0.22857142857142856, 0.0]"
VizWiz_train_00019471,0.671388888888889,"[0.1111111111111111, 0.027777777777777776, 0.3055555555555556, 0.1388888888888889, 0.08333333333333333, 0.5277777777777778, 0.0]"
VizWiz_train_00019606,0.578285714285714,"[0.2, 0.02857142857142857, 0.14285714285714285, 0.22857142857142856, 0.17142857142857143, 0.3142857142857143, 0.0]"
VizWiz_train_00020825,0.620277777777778,"[0.08333333333333333, 0.05555555555555555, 0.3888888888888889, 0.3888888888888889, 0.08333333333333333, 0.2222222222222222, 0.0]"
VizWiz_train_00019689,0.631666666666667,"[0.3333333333333333, 0.08333333333333333, 0.25, 0.08333333333333333, 0.027777777777777776, 0.3611111111111111, 0.027777777777777776]"
VizWiz_train_00020849,0.434285714285714,"[0.6, 0.22857142857142856, 0.22857142857142856, 0.05714285714285714, 0.4, 0.02857142857142857, 0.0]"
VizWiz_train_00019667,0.253513513513514,"[0.7027027027027027, 0.24324324324324326, 0.1891891891891892, 0.21621621621621623, 0.13513513513513514, 0.02702702702702703, 0.0]"
VizWiz_train_00020247,0.651176470588235,"[0.20588235294117646, 0.029411764705882353, 0.35294117647058826, 0.029411764705882353, 0.20588235294117646, 0.4117647058823529, 0.0]"
VizWiz_train_00020095,0.328611111111111,"[0.4722222222222222, 0.25, 0.5555555555555556, 0.3333333333333333, 0.1388888888888889, 0.027777777777777776, 0.0]"
VizWiz_train_00020555,0.59969696969697,"[0.21212121212121213, 0.06060606060606061, 0.24242424242424243, 0.30303030303030304, 0.18181818181818182, 0.18181818181818182, 0.0]"
VizWiz_train_00019811,0.680555555555556,"[0.16666666666666666, 0.05555555555555555, 0.3055555555555556, 0.19444444444444445, 0.05555555555555555, 0.3611111111111111, 0.0]"
VizWiz_train_00020177,0.512222222222222,"[0.5833333333333334, 0.1111111111111111, 0.1111111111111111, 0.0, 0.1111111111111111, 0.19444444444444445, 0.027777777777777776]"
VizWiz_train_00019309,0.534722222222222,"[0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.027777777777777776, 0.25, 0.2222222222222222, 0.0]"
VizWiz_train_00020312,0.618918918918919,"[0.10810810810810811, 0.16216216216216217, 0.1891891891891892, 0.16216216216216217, 0.1891891891891892, 0.3783783783783784, 0.0]"
VizWiz_train_00019988,0.488823529411765,"[0.2647058823529412, 0.08823529411764706, 0.20588235294117646, 0.14705882352941177, 0.29411764705882354, 0.2647058823529412, 0.0]"
VizWiz_train_00020546,0.287058823529412,"[0.5294117647058824, 0.20588235294117646, 0.2647058823529412, 0.029411764705882353, 0.2647058823529412, 0.0, 0.0]"
VizWiz_train_00019293,0.621025641025641,"[0.15384615384615385, 0.10256410256410256, 0.38461538461538464, 0.10256410256410256, 0.07692307692307693, 0.3076923076923077, 0.0]"
VizWiz_train_00019417,0.588055555555556,"[0.1388888888888889, 0.1111111111111111, 0.3055555555555556, 0.2777777777777778, 0.08333333333333333, 0.3055555555555556, 0.0]"
VizWiz_train_00019399,0.619722222222222,"[0.1388888888888889, 0.027777777777777776, 0.2222222222222222, 0.05555555555555555, 0.2777777777777778, 0.3888888888888889, 0.0]"
VizWiz_train_00020291,0.615526315789474,"[0.2631578947368421, 0.13157894736842105, 0.2631578947368421, 0.07894736842105263, 0.15789473684210525, 0.34210526315789475, 0.0]"
VizWiz_train_00020018,0.370263157894737,"[0.42105263157894735, 0.10526315789473684, 0.6052631578947368, 0.4473684210526316, 0.02631578947368421, 0.02631578947368421, 0.0]"
VizWiz_train_00019245,0.529189189189189,"[0.35135135135135137, 0.2972972972972973, 0.2702702702702703, 0.0, 0.21621621621621623, 0.13513513513513514, 0.0]"
VizWiz_train_00019000,0.225,"[0.3055555555555556, 0.19444444444444445, 0.5277777777777778, 0.4722222222222222, 0.1111111111111111, 0.0, 0.0]"
VizWiz_train_00019239,0.588823529411765,"[0.23529411764705882, 0.08823529411764706, 0.29411764705882354, 0.11764705882352941, 0.058823529411764705, 0.3235294117647059, 0.0]"
VizWiz_train_00020195,0.550526315789474,"[0.4473684210526316, 0.13157894736842105, 0.10526315789473684, 0.02631578947368421, 0.10526315789473684, 0.2631578947368421, 0.02631578947368421]"
VizWiz_train_00019068,0.578333333333333,"[0.2222222222222222, 0.027777777777777776, 0.19444444444444445, 0.1388888888888889, 0.16666666666666666, 0.3055555555555556, 0.0]"
VizWiz_train_00020239,0.417777777777778,"[0.5555555555555556, 0.1388888888888889, 0.25, 0.05555555555555555, 0.1388888888888889, 0.05555555555555555, 0.027777777777777776]"
VizWiz_train_00020723,0.377142857142857,"[0.42857142857142855, 0.11428571428571428, 0.3142857142857143, 0.22857142857142856, 0.3142857142857143, 0.08571428571428572, 0.0]"
VizWiz_train_00020634,0.180526315789474,"[0.5526315789473685, 0.7894736842105263, 0.02631578947368421, 0.02631578947368421, 0.05263157894736842, 0.02631578947368421, 0.0]"
VizWiz_train_00019784,0.446388888888889,"[0.4722222222222222, 0.1388888888888889, 0.3888888888888889, 0.1388888888888889, 0.027777777777777776, 0.1388888888888889, 0.0]"
VizWiz_train_00020965,0.561764705882353,"[0.2647058823529412, 0.08823529411764706, 0.3235294117647059, 0.20588235294117646, 0.058823529411764705, 0.20588235294117646, 0.0]"
VizWiz_train_00019980,0.215294117647059,"[0.5, 0.14705882352941177, 0.38235294117647056, 0.20588235294117646, 0.11764705882352941, 0.029411764705882353, 0.0]"
VizWiz_train_00020669,0.234516129032258,"[0.03225806451612903, 0.0, 0.06451612903225806, 0.9032258064516129, 0.0, 0.0967741935483871, 0.0]"
VizWiz_train_00019719,0.62,"[0.2647058823529412, 0.058823529411764705, 0.3235294117647059, 0.11764705882352941, 0.14705882352941177, 0.20588235294117646, 0.0]"
VizWiz_train_00020092,0.382820512820513,"[0.6410256410256411, 0.38461538461538464, 0.02564102564102564, 0.05128205128205128, 0.15384615384615385, 0.02564102564102564, 0.0]"
VizWiz_train_00020892,0.568787878787879,"[0.09090909090909091, 0.06060606060606061, 0.6060606060606061, 0.12121212121212122, 0.15151515151515152, 0.15151515151515152, 0.030303030303030304]"
VizWiz_train_00020985,0.68,"[0.24242424242424243, 0.030303030303030304, 0.21212121212121213, 0.030303030303030304, 0.21212121212121213, 0.3939393939393939, 0.0]"
VizWiz_train_00019618,0.492894736842105,"[0.42105263157894735, 0.34210526315789475, 0.02631578947368421, 0.07894736842105263, 0.07894736842105263, 0.21052631578947367, 0.0]"
VizWiz_train_00020458,0.435277777777778,"[0.4444444444444444, 0.3888888888888889, 0.1111111111111111, 0.1111111111111111, 0.19444444444444445, 0.05555555555555555, 0.0]"
VizWiz_train_00019085,0.744242424242424,"[0.12121212121212122, 0.06060606060606061, 0.3333333333333333, 0.030303030303030304, 0.030303030303030304, 0.45454545454545453, 0.0]"
VizWiz_train_00019146,0.499090909090909,"[0.5757575757575758, 0.18181818181818182, 0.24242424242424243, 0.030303030303030304, 0.09090909090909091, 0.06060606060606061, 0.0]"
VizWiz_train_00020176,0.324838709677419,"[0.6129032258064516, 0.41935483870967744, 0.06451612903225806, 0.22580645161290322, 0.1935483870967742, 0.0, 0.0]"
VizWiz_train_00020792,0.617297297297297,"[0.13513513513513514, 0.05405405405405406, 0.5945945945945946, 0.08108108108108109, 0.13513513513513514, 0.35135135135135137, 0.0]"
VizWiz_train_00020730,0.674242424242424,"[0.3333333333333333, 0.09090909090909091, 0.30303030303030304, 0.09090909090909091, 0.12121212121212122, 0.36363636363636365, 0.0]"
VizWiz_train_00019493,0.297575757575758,"[0.5757575757575758, 0.6363636363636364, 0.0, 0.06060606060606061, 0.15151515151515152, 0.0, 0.0]"
VizWiz_train_00020294,0.448181818181818,"[0.3333333333333333, 0.18181818181818182, 0.06060606060606061, 0.030303030303030304, 0.5454545454545454, 0.18181818181818182, 0.0]"
VizWiz_train_00020409,0.578611111111111,"[0.2222222222222222, 0.1388888888888889, 0.2777777777777778, 0.16666666666666666, 0.19444444444444445, 0.2222222222222222, 0.0]"
VizWiz_train_00019697,0.513870967741936,"[0.6129032258064516, 0.1935483870967742, 0.16129032258064516, 0.16129032258064516, 0.16129032258064516, 0.0967741935483871, 0.0]"
VizWiz_train_00019809,0.398157894736842,"[0.5, 0.39473684210526316, 0.05263157894736842, 0.10526315789473684, 0.10526315789473684, 0.07894736842105263, 0.02631578947368421]"
VizWiz_train_00019764,0.7015625,"[0.03125, 0.03125, 0.15625, 0.03125, 0.21875, 0.625, 0.0]"
VizWiz_train_00019450,0.47258064516129,"[0.3870967741935484, 0.0967741935483871, 0.0967741935483871, 0.45161290322580644, 0.2903225806451613, 0.06451612903225806, 0.0]"
VizWiz_train_00020442,0.302,"[0.8571428571428571, 0.4, 0.02857142857142857, 0.08571428571428572, 0.2571428571428571, 0.0, 0.0]"
VizWiz_train_00019272,0.620277777777778,"[0.3333333333333333, 0.05555555555555555, 0.16666666666666666, 0.08333333333333333, 0.05555555555555555, 0.4166666666666667, 0.027777777777777776]"
VizWiz_train_00019737,0.701470588235294,"[0.08823529411764706, 0.058823529411764705, 0.47058823529411764, 0.029411764705882353, 0.11764705882352941, 0.38235294117647056, 0.0]"
VizWiz_train_00019414,0.414166666666667,"[0.3888888888888889, 0.2222222222222222, 0.5555555555555556, 0.08333333333333333, 0.16666666666666666, 0.0, 0.0]"
VizWiz_train_00020653,0.429393939393939,"[0.5454545454545454, 0.30303030303030304, 0.09090909090909091, 0.0, 0.18181818181818182, 0.09090909090909091, 0.0]"
VizWiz_train_00020491,0.28,"[0.4857142857142857, 0.34285714285714286, 0.17142857142857143, 0.14285714285714285, 0.3142857142857143, 0.02857142857142857, 0.0]"
VizWiz_train_00020471,0.509705882352941,"[0.5, 0.20588235294117646, 0.08823529411764706, 0.058823529411764705, 0.11764705882352941, 0.14705882352941177, 0.0]"
VizWiz_train_00020917,0.69054054054054,"[0.10810810810810811, 0.02702702702702703, 0.32432432432432434, 0.10810810810810811, 0.05405405405405406, 0.4594594594594595, 0.0]"
VizWiz_train_00019977,0.427142857142857,"[0.6285714285714286, 0.2571428571428571, 0.02857142857142857, 0.0, 0.05714285714285714, 0.11428571428571428, 0.02857142857142857]"
VizWiz_train_00019304,0.398918918918919,"[0.32432432432432434, 0.24324324324324326, 0.1891891891891892, 0.02702702702702703, 0.10810810810810811, 0.2702702702702703, 0.0]"
VizWiz_train_00019281,0.364571428571429,"[0.5142857142857142, 0.45714285714285713, 0.08571428571428572, 0.02857142857142857, 0.14285714285714285, 0.02857142857142857, 0.0]"
VizWiz_train_00019031,0.391315789473684,"[0.3684210526315789, 0.2894736842105263, 0.47368421052631576, 0.10526315789473684, 0.15789473684210525, 0.02631578947368421, 0.0]"
